Country Name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
OECD members,78.3488818605651,78.5717355992886,78.7199277903559,78.9769325115514,79.1488871419702,79.3798854072857,79.4970494153111,79.6619522863773,79.911852680599,79.8112770574603,79.9602969591839,80.0046054355155,80.1018995609272
Oman,74.577,74.893,75.179,75.44,75.682,75.916,76.149,76.388,76.634,76.887,77.142,77.393,77.633
Other small states,61.4083031865142,62.0547649186558,62.7972733033368,63.5703349824474,64.3288223545474,65.0317672778953,65.7048157020272,66.3421050607399,66.8943635765796,67.4051717971471,67.8329316157233,68.2249235442334,68.548260551348
Pakistan,64.176,64.42,64.685,64.969,65.264,65.562,65.849,66.117,66.36,66.577,66.77,66.947,67.114
Panama,76.06,76.234,76.414,76.6,76.792,76.989,77.188,77.386,77.583,77.776,77.964,78.149,78.329
Peru,73.222,73.528,73.826,74.12,74.41,74.697,74.981,75.258,75.529,75.792,76.044,76.286,76.516
Philippines,69.233,69.37,69.515,69.667,69.823,69.984,70.149,70.315,70.481,70.644,70.802,70.952,71.095
Palau,,,,,,,,,,,,,
Papua New Guinea,60.836,61.141,61.442,61.739,62.029,62.316,62.604,62.892,63.181,63.466,63.744,64.01,64.263
Poland,75.1439024390244,75.2439024390244,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903
Pre-demographic dividend,53.927440991505,54.6005682656944,55.2759842127003,55.9431876869469,56.5934563204336,57.2241559532433,57.835556803998,58.4260198491734,58.9877812232393,59.5119588731959,59.9919322491828,60.4274565443409,60.8209419966658
Puerto Rico,78.4163414634146,78.4258536585366,77.9629268292683,78.191,78.4190975609756,78.6406585365854,78.8475853658537,79.0343414634146,79.2024634146342,79.353487804878,79.4949756097561,79.6345365853659,79.7781951219512
"Korea, Dem. People's Rep.",68.54,68.675,68.884,69.185,69.571,70.012,70.454,70.853,71.198,71.481,71.711,71.91,72.095
Portugal,78.419512195122,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439024,81.1243902439024,81.4243902439025,81.3243902439024
Paraguay,71.862,72.055,72.251,72.45,72.653,72.86,73.068,73.274,73.473,73.662,73.836,73.992,74.131
West Bank and Gaza,72.203,72.366,72.517,72.656,72.788,72.915,73.041,73.17,73.303,73.442,73.589,73.74,73.895
Pacific island small states,67.7861414607928,67.9483573360965,68.1168076886711,68.2956322368009,68.4852338479117,68.6829850375505,68.8820036078343,69.0773759535279,69.2655398457814,69.4444778564074,69.6137420467649,69.7742832547289,69.9290487994467
Post-demographic dividend,78.7581518249152,79.0118206121399,79.1543506225076,79.4773930642141,79.6861398899548,79.9529505858701,80.086764235398,80.2680847095909,80.5272649290427,80.3950080740627,80.5491995234936,80.5969220333031,80.6907637824426
French Polynesia,74.466,74.793,75.092,75.363,75.611,75.844,76.074,76.307,76.546,76.787,77.024,77.251,77.462
Qatar,78.425,78.601,78.775,78.945,79.108,79.26,79.399,79.527,79.646,79.758,79.868,79.981,80.1
Romania,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.309756097561,75.3585365853659
Russian Federation,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1834146341464,71.6512195121951,72.4514634146342,72.6621951219512
Rwanda,57.083,58.915,60.612,62.129,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.341,68.7
South Asia,65.1799328896904,65.5877135716036,66.0052497729797,66.4278566886815,66.8487685017748,67.2583161942665,67.6463375441787,68.0077154272803,68.3402033187487,68.6419007195258,68.9161581005149,69.1713277262734,69.4122699440301
Saudi Arabia,73.355,73.467,73.598,73.75,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998
Sudan,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095
Senegal,61.365,62.126,62.88,63.607,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665
Singapore,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098
Solomon Islands,69.462,69.762,70.063,70.366,70.674,70.985,71.296,71.601,71.896,72.173,72.424,72.645,72.835
Sierra Leone,45.517,46.52,47.508,48.468,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309
El Salvador,70.333,70.542,70.756,70.978,71.21,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096
San Marino,,,,,,,,,,,,,
Somalia,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068
Serbia,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536586,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439
Sub-Saharan Africa (excluding high income),53.6121903665381,54.3834405941101,55.1725555500667,55.9593504659589,56.7237682841055,57.4545069591526,58.1480259219393,58.8000204182101,59.4034933478592,59.9514844902919,60.441109451202,60.8787914144172,61.2719943146726
South Sudan,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604
Sub-Saharan Africa,53.6142094019721,54.3854324049332,55.1744565424915,55.9611181532545,56.7254700213101,57.4560020826615,58.1495777077899,58.8013862401098,59.4047969219195,59.9528305717917,60.4423935617356,60.8800162996276,61.273032490238
Small states,64.0438690334373,64.5191082061844,65.0670484175474,65.6435258991843,66.216053798919,66.7539675143599,67.274368139383,67.7717878403263,68.2077719269465,68.613963249702,68.9584179473762,69.2761523057289,69.5421346858479
Sao Tome and Principe,65.27,65.854,66.412,66.938,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17
Suriname,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57
Slovak Republic,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366
Slovenia,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.029268292683,81.3780487804878
Sweden,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659
Eswatini,42.733,43.308,44.17,45.275,46.601,48.141,49.862,51.699,53.569,55.359,56.962,58.319,59.401
Sint Maarten (Dutch part),,74.5439024390244,74.5365853658537,75.5878048780488,,,73.0536585365854,,77.0682926829268,77.219512195122,78.2926829268293,,
Seychelles,72.2170731707317,73.1439024390244,73.1634146341464,73.0829268292683,73.1975609756098,72.7243902439025,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341
Syrian Arab Republic,74.412,74.152,73.647,72.938,72.108,71.27,70.55,70.049,69.821,69.908,70.315,70.967,71.779
Turks and Caicos Islands,,,,,,,,,,,,,
Chad,48.907,49.335,49.82,50.346,50.89,51.424,51.928,52.386,52.789,53.137,53.438,53.712,53.977
East Asia & Pacific (IDA & IBRD countries),71.9707828422057,72.257386398143,72.5425341471235,72.826295709454,73.1104642905665,73.3979141809371,73.6878366494054,73.9770692618863,74.263557655193,74.5399104226023,74.7999565735269,75.0402245010869,75.2562801026236
Europe & Central Asia (IDA & IBRD countries),69.6219554439068,70.0912287958981,70.4064498468041,70.9725140985562,71.3221957932999,71.8809508909108,72.2122188481155,72.6319155010815,72.8819814647306,73.1473216862322,73.5071710362673,73.9036024121306,74.0456465503097
Togo,55.052,55.581,56.178,56.818,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76
Thailand,72.499,72.916,73.341,73.766,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931
Tajikistan,66.771,67.382,67.911,68.36,68.736,69.055,69.34,69.609,69.874,70.137,70.397,70.647,70.879
Turkmenistan,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835,67.956,68.073
Latin America & the Caribbean (IDA & IBRD countries),73.1540865222727,73.3732811516521,73.5836260306776,73.7868998996756,73.9833457832769,74.17297211692,74.3552670519728,74.530246396291,74.700181700404,74.8665594523911,75.0305585888065,75.1942820911752,75.3573280274652
Timor-Leste,64.803,65.61,66.276,66.796,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007,69.26
Middle East & North Africa (IDA & IBRD countries),71.0749157784279,71.3362408872979,71.5781151039924,71.8002017178781,72.0058015747182,72.2027014588723,72.3975962190988,72.5956530907737,72.7952415911251,72.9950525408616,73.1935110582146,73.3900758435144,73.5836236325898
Tonga,69.852,69.878,69.921,69.982,70.059,70.148,70.242,70.335,70.427,70.517,70.607,70.701,70.801
South Asia (IDA & IBRD),65.1799328896904,65.5877135716036,66.0052497729797,66.4278566886815,66.8487685017748,67.2583161942665,67.6463375441787,68.0077154272803,68.3402033187487,68.6419007195258,68.9161581005149,69.1713277262734,69.4122699440301
Sub-Saharan Africa (IDA & IBRD countries),53.6142094019721,54.3854324049332,55.1744565424915,55.9611181532545,56.7254700213101,57.4560020826615,58.1495777077899,58.8013862401098,59.4047969219194,59.9528305717917,60.4423935617356,60.8800162996276,61.273032490238
Trinidad and Tobago,70.952,71.21,71.464,71.71,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245,73.38
Tunisia,74.391,74.558,74.72,74.88,75.041,75.206,75.376,75.552,75.734,75.922,76.115,76.31,76.505
Turkey,72.83,73.235,73.649,74.074,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437
Tuvalu,,,,,,,,,,,,,
Tanzania,55.119,55.926,56.777,57.666,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015
Uganda,52.784,53.887,54.984,56.06,57.099,58.087,59.017,59.881,60.669,61.373,61.986,62.516,62.973
Ukraine,68.0775609756098,68.2221951219512,68.2514634146342,69.19,70.2653658536586,70.8092682926829,70.9441463414634,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146,71.7809756097561,71.5826829268293
Upper middle income,72.258321373465,72.5755108083203,72.8647877197936,73.1897291172262,73.4710595250161,73.8081445542839,74.1178093375727,74.4359485362626,74.714391545786,74.9973104882246,75.2661252828505,75.534193195893,75.7461601082425
Uruguay,76.046,76.251,76.437,76.603,76.75,76.882,77.004,77.124,77.244,77.369,77.498,77.632,77.77
United States,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146342,78.7414634146342,78.7414634146342,78.8414634146342,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439
Uzbekistan,68.676,68.939,69.193,69.435,69.672,69.91,70.155,70.41,70.671,70.928,71.171,71.388,71.573
St. Vincent and the Grenadines,71.449,71.554,71.643,71.716,71.776,71.827,71.879,71.939,72.01,72.095,72.193,72.3,72.415
"Venezuela, RB",72.938,73.01,73.071,73.116,73.134,73.11,73.037,72.918,72.762,72.584,72.405,72.246,72.128
British Virgin Islands,,,,,,,,,,,,,
Virgin Islands (U.S.),78.3243902439024,76.8634146341463,77.1634146341463,77.5146341463415,77.8658536585366,78.3170731707317,78.5170731707317,78.7170731707317,78.8682926829268,79.0170731707317,79.1682926829269,79.3682926829268,79.5195121951219
Vietnam,74.295,74.474,74.625,74.745,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241,75.317
Vanuatu,68.515,68.672,68.824,68.974,69.123,69.272,69.421,69.57,69.719,69.869,70.021,70.172,70.323
World,69.2622906406328,69.5915488982843,69.8995148225589,70.2464538128511,70.5566902781799,70.8840170316969,71.1732989868535,71.4658644066268,71.7460547253222,71.9521147236676,72.1861006497037,72.3914062510994,72.5739803714763
Samoa,70.642,70.901,71.158,71.412,71.663,71.906,72.136,72.351,72.549,72.73,72.895,73.046,73.187
Kosovo,68.9463414634146,69.1975609756098,69.4487804878049,69.6487804878049,69.9,70.2,70.4975609756098,70.7975609756098,71.0975609756098,71.3463414634146,71.8463414634146,72.2951219512195,72.6951219512195
"Yemen, Rep.",63.997,64.47,64.892,65.255,65.549,65.768,65.92,66.016,66.066,66.085,66.087,66.086,66.096
South Africa,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857
Zambia,49.757,51.134,52.606,54.13,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51
Zimbabwe,43.853,44.947,46.504,48.449,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812,61.195
